set,iteration,row_id
train,1,8
train,1,10
train,1,15
train,1,16
train,1,18
train,1,21
train,1,25
train,1,28
train,1,30
train,1,31
train,1,35
train,1,38
train,1,45
train,1,50
train,1,51
train,1,52
train,1,56
train,1,59
train,1,61
train,1,63
train,1,65
train,1,78
train,1,83
train,1,85
train,1,89
train,1,93
train,1,97
train,1,100
train,1,102
train,1,103
train,1,113
train,1,115
train,1,116
train,1,118
train,1,121
train,1,128
train,1,129
train,1,130
train,1,131
train,1,132
train,1,133
train,1,142
train,1,145
train,1,148
train,1,149
train,1,153
train,1,157
train,1,161
train,1,167
train,1,169
train,1,177
train,1,178
train,1,183
train,1,185
train,1,187
train,1,189
train,1,191
train,1,196
train,1,198
train,1,202
train,1,214
train,1,217
train,1,220
train,1,222
train,1,227
train,1,228
train,1,229
train,1,236
train,1,242
train,1,244
train,1,246
train,1,247
train,1,249
train,1,251
train,1,254
train,1,255
train,1,256
train,1,258
train,1,259
train,1,262
train,1,270
train,1,271
train,1,274
train,1,275
train,1,277
train,1,280
train,1,286
train,1,302
train,1,307
train,1,309
train,1,315
train,1,322
train,1,326
train,1,327
train,1,330
train,1,333
train,1,334
train,1,335
train,1,336
train,1,337
train,1,340
train,1,342
train,1,345
train,1,347
train,1,353
train,1,367
train,1,369
train,1,370
train,1,371
train,1,378
train,1,380
train,1,385
train,1,389
train,1,391
train,1,394
train,1,398
train,1,399
train,1,400
train,1,404
train,1,406
train,1,409
train,1,412
train,1,415
train,1,419
train,1,421
train,1,423
train,1,426
train,1,431
train,1,437
train,1,443
train,1,444
train,1,445
train,1,449
train,1,453
train,1,455
train,1,459
train,1,461
train,1,463
train,1,465
train,1,471
train,1,472
train,1,478
train,1,480
train,1,485
train,1,487
train,1,488
train,1,489
train,1,495
train,1,496
train,1,497
train,1,507
train,1,508
train,1,514
train,1,516
train,1,520
train,1,523
train,1,525
train,1,527
train,1,537
train,1,543
train,1,545
train,1,549
train,1,550
train,1,551
train,1,554
train,1,557
train,1,558
train,1,561
train,1,562
train,1,565
train,1,582
train,1,584
train,1,593
train,1,594
train,1,596
train,1,598
train,1,602
train,1,605
train,1,609
train,1,610
train,1,611
train,1,616
train,1,621
train,1,628
train,1,632
train,1,637
train,1,640
train,1,648
train,1,652
train,1,659
train,1,660
train,1,666
train,1,668
train,1,670
train,1,675
train,1,683
train,1,686
train,1,694
train,1,695
train,1,700
train,1,702
train,1,703
train,1,707
train,1,708
train,1,716
train,1,717
train,1,718
train,1,719
train,1,721
train,1,725
train,1,728
train,1,731
train,1,733
train,1,740
train,1,746
train,1,751
train,1,753
train,1,755
train,1,756
train,1,761
train,1,775
train,1,776
train,1,777
train,1,778
train,1,788
train,1,799
train,1,805
train,1,807
train,1,817
train,1,828
train,1,830
train,1,833
train,1,834
train,1,836
train,1,838
train,1,841
train,1,842
train,1,851
train,1,856
train,1,858
train,1,861
train,1,864
