"row_id","fold"
3,1
19,1
27,1
44,1
57,1
72,1
82,1
84,1
101,1
105,1
109,1
111,1
117,1
120,1
130,1
132,1
135,1
150,1
159,1
169,1
174,1
177,1
187,1
188,1
204,1
219,1
222,1
228,1
240,1
245,1
258,1
263,1
278,1
284,1
294,1
296,1
323,1
336,1
338,1
342,1
347,1
349,1
360,1
367,1
370,1
384,1
402,1
403,1
406,1
412,1
421,1
427,1
429,1
433,1
454,1
467,1
470,1
472,1
473,1
475,1
477,1
478,1
492,1
500,1
501,1
504,1
512,1
515,1
519,1
522,1
526,1
545,1
546,1
548,1
563,1
575,1
576,1
577,1
579,1
580,1
593,1
610,1
614,1
619,1
622,1
626,1
627,1
659,1
666,1
670,1
671,1
694,1
699,1
707,1
709,1
713,1
724,1
725,1
733,1
737,1
738,1
740,1
741,1
753,1
763,1
767,1
777,1
781,1
793,1
800,1
812,1
818,1
825,1
826,1
835,1
854,1
855,1
869,1
870,1
873,1
890,1
891,1
892,1
911,1
920,1
922,1
923,1
926,1
935,1
936,1
944,1
955,1
961,1
966,1
971,1
979,1
1003,1
1010,1
1011,1
1021,1
1057,1
1062,1
1067,1
1110,1
1113,1
1129,1
1134,1
1135,1
1138,1
1140,1
1148,1
1168,1
1181,1
1182,1
1184,1
1185,1
1194,1
1199,1
1204,1
1206,1
1210,1
1212,1
1217,1
1237,1
1241,1
1243,1
1250,1
1254,1
1258,1
1271,1
1274,1
1301,1
1303,1
1307,1
1308,1
1309,1
1314,1
1315,1
1322,1
1324,1
1344,1
1351,1
1373,1
1375,1
1377,1
1396,1
1406,1
1410,1
1429,1
1436,1
1444,1
1448,1
1455,1
1456,1
1460,1
1463,1
1469,1
1470,1
1479,1
1481,1
1484,1
1497,1
1499,1
1510,1
1512,1
1518,1
1519,1
1526,1
1529,1
1535,1
1537,1
1545,1
1547,1
1551,1
1563,1
1575,1
1579,1
1596,1
1598,1
1601,1
1604,1
1606,1
1616,1
1630,1
1656,1
1670,1
1671,1
1682,1
1691,1
1693,1
1696,1
1698,1
1699,1
1701,1
1704,1
1713,1
1719,1
1724,1
1726,1
1735,1
1741,1
1750,1
1756,1
1770,1
1786,1
1791,1
1796,1
1797,1
1804,1
1812,1
1813,1
1830,1
1833,1
1838,1
1839,1
1842,1
1857,1
1858,1
1866,1
1875,1
1876,1
1884,1
1888,1
1893,1
1896,1
1903,1
1921,1
1946,1
1963,1
1964,1
1973,1
1978,1
1979,1
1990,1
2010,1
2011,1
2018,1
2022,1
2025,1
2033,1
2045,1
2049,1
2059,1
2062,1
2063,1
2072,1
2076,1
2082,1
2101,1
2108,1
2114,1
2122,1
2125,1
2129,1
2133,1
2135,1
2136,1
2141,1
2144,1
2146,1
2155,1
2171,1
2177,1
2180,1
2182,1
2195,1
2197,1
2198,1
2205,1
2206,1
2218,1
2220,1
2226,1
2230,1
2237,1
2243,1
2252,1
2259,1
2260,1
2262,1
2264,1
2268,1
2274,1
2275,1
2287,1
2289,1
2293,1
2296,1
2298,1
2305,1
2316,1
2317,1
2344,1
2345,1
2382,1
2387,1
2388,1
2389,1
2393,1
2408,1
2414,1
2421,1
2422,1
2423,1
2424,1
2427,1
2430,1
2435,1
2449,1
2459,1
2462,1
2467,1
2484,1
2486,1
2487,1
2489,1
2495,1
2507,1
2508,1
2514,1
2526,1
2530,1
2535,1
2536,1
2537,1
2543,1
2544,1
2549,1
2551,1
2552,1
2553,1
2557,1
2570,1
2572,1
2598,1
2605,1
2612,1
2621,1
2627,1
2635,1
2643,1
2656,1
2666,1
2673,1
2675,1
2690,1
2691,1
2698,1
2701,1
2721,1
2722,1
2738,1
2756,1
2759,1
2764,1
2772,1
2775,1
2778,1
2789,1
2792,1
2795,1
2803,1
2816,1
2818,1
2820,1
2822,1
2833,1
2835,1
2836,1
2845,1
2849,1
2851,1
2860,1
2861,1
2865,1
2868,1
2875,1
2882,1
2885,1
2888,1
2890,1
2896,1
2898,1
2904,1
2910,1
2918,1
2930,1
2932,1
2941,1
2945,1
2951,1
2954,1
2959,1
2962,1
2964,1
2967,1
2968,1
2980,1
3000,1
3007,1
3012,1
3029,1
3032,1
3040,1
3044,1
3046,1
3057,1
3063,1
3064,1
3066,1
3067,1
3073,1
3074,1
3088,1
3103,1
3112,1
3115,1
3120,1
3123,1
3130,1
3134,1
3145,1
3148,1
3163,1
3175,1
3182,1
3190,1
3210,1
3220,1
3229,1
3230,1
3231,1
3236,1
3238,1
3247,1
3249,1
3254,1
3265,1
3276,1
3279,1
3294,1
3305,1
3307,1
3308,1
3309,1
3317,1
3335,1
3356,1
3358,1
3359,1
3361,1
3369,1
3382,1
3385,1
3387,1
3410,1
3418,1
3419,1
3426,1
3431,1
3440,1
3441,1
3447,1
3456,1
3457,1
3463,1
3466,1
3475,1
3494,1
3516,1
3521,1
3525,1
3526,1
3528,1
3542,1
3543,1
3551,1
3553,1
3560,1
3563,1
3565,1
3570,1
3574,1
3581,1
3582,1
3584,1
3585,1
3587,1
3596,1
3598,1
3606,1
3633,1
3635,1
3638,1
3659,1
3661,1
3662,1
3664,1
3666,1
3669,1
3678,1
3696,1
3712,1
3720,1
3723,1
3726,1
3732,1
3742,1
3743,1
3754,1
3769,1
3771,1
3772,1
3775,1
3788,1
3789,1
3791,1
3806,1
3815,1
3818,1
3821,1
3823,1
3836,1
3837,1
3838,1
3839,1
3868,1
3894,1
3898,1
3899,1
3917,1
3934,1
3940,1
3943,1
3946,1
3948,1
3952,1
3965,1
3966,1
3986,1
3989,1
3991,1
3995,1
3996,1
10,2
12,2
13,2
17,2
23,2
25,2
26,2
39,2
41,2
56,2
59,2
61,2
62,2
67,2
70,2
90,2
94,2
122,2
125,2
131,2
143,2
147,2
154,2
155,2
163,2
171,2
183,2
192,2
195,2
201,2
203,2
206,2
208,2
212,2
237,2
266,2
275,2
280,2
291,2
308,2
316,2
318,2
322,2
334,2
351,2
365,2
366,2
369,2
373,2
379,2
382,2
388,2
397,2
400,2
405,2
407,2
408,2
436,2
441,2
442,2
445,2
451,2
457,2
458,2
459,2
461,2
466,2
469,2
480,2
494,2
513,2
518,2
531,2
538,2
550,2
564,2
566,2
567,2
568,2
569,2
581,2
585,2
600,2
601,2
604,2
618,2
630,2
631,2
635,2
636,2
637,2
645,2
661,2
675,2
677,2
680,2
682,2
686,2
687,2
693,2
701,2
706,2
714,2
720,2
742,2
757,2
762,2
769,2
774,2
778,2
780,2
785,2
797,2
798,2
823,2
866,2
882,2
884,2
896,2
897,2
898,2
900,2
903,2
906,2
907,2
914,2
915,2
929,2
930,2
942,2
952,2
953,2
958,2
977,2
980,2
982,2
988,2
989,2
992,2
1007,2
1016,2
1029,2
1030,2
1032,2
1037,2
1038,2
1066,2
1070,2
1074,2
1076,2
1088,2
1098,2
1109,2
1114,2
1116,2
1120,2
1122,2
1125,2
1126,2
1128,2
1130,2
1141,2
1142,2
1155,2
1165,2
1171,2
1173,2
1177,2
1183,2
1209,2
1222,2
1236,2
1244,2
1257,2
1260,2
1266,2
1273,2
1275,2
1278,2
1287,2
1294,2
1300,2
1313,2
1319,2
1323,2
1330,2
1334,2
1335,2
1339,2
1347,2
1354,2
1362,2
1364,2
1365,2
1384,2
1388,2
1394,2
1408,2
1412,2
1414,2
1423,2
1433,2
1438,2
1441,2
1442,2
1449,2
1459,2
1464,2
1473,2
1474,2
1480,2
1485,2
1487,2
1495,2
1506,2
1523,2
1531,2
1533,2
1549,2
1557,2
1570,2
1572,2
1573,2
1576,2
1580,2
1583,2
1593,2
1603,2
1608,2
1620,2
1625,2
1635,2
1636,2
1643,2
1651,2
1655,2
1659,2
1665,2
1668,2
1676,2
1685,2
1709,2
1710,2
1732,2
1742,2
1745,2
1748,2
1752,2
1759,2
1767,2
1775,2
1780,2
1784,2
1788,2
1799,2
1822,2
1835,2
1847,2
1869,2
1872,2
1873,2
1874,2
1877,2
1881,2
1901,2
1904,2
1905,2
1912,2
1913,2
1915,2
1930,2
1939,2
1943,2
1977,2
1980,2
1984,2
1985,2
1988,2
1997,2
1999,2
2002,2
2008,2
2024,2
2036,2
2046,2
2050,2
2074,2
2075,2
2079,2
2086,2
2106,2
2124,2
2134,2
2138,2
2145,2
2149,2
2151,2
2152,2
2154,2
2160,2
2172,2
2174,2
2191,2
2196,2
2202,2
2207,2
2210,2
2217,2
2223,2
2227,2
2246,2
2247,2
2248,2
2249,2
2251,2
2257,2
2258,2
2279,2
2283,2
2288,2
2291,2
2292,2
2310,2
2314,2
2324,2
2327,2
2336,2
2338,2
2342,2
2346,2
2352,2
2362,2
2372,2
2381,2
2383,2
2407,2
2409,2
2415,2
2444,2
2466,2
2469,2
2478,2
2481,2
2492,2
2500,2
2502,2
2509,2
2522,2
2527,2
2529,2
2534,2
2538,2
2545,2
2546,2
2550,2
2555,2
2567,2
2571,2
2574,2
2575,2
2577,2
2580,2
2586,2
2587,2
2588,2
2592,2
2597,2
2602,2
2608,2
2609,2
2611,2
2615,2
2620,2
2639,2
2644,2
2647,2
2648,2
2659,2
2662,2
2677,2
2687,2
2695,2
2696,2
2703,2
2707,2
2708,2
2712,2
2714,2
2737,2
2739,2
2744,2
2746,2
2751,2
2767,2
2769,2
2770,2
2771,2
2774,2
2777,2
