"row_id","fold"
3,1
8,1
9,1
19,1
43,1
56,1
59,1
66,1
71,1
83,1
89,1
94,1
95,1
102,1
106,1
108,1
117,1
150,1
156,1
162,1
169,1
175,1
240,1
241,1
247,1
253,1
260,1
270,1
276,1
280,1
293,1
312,1
313,1
315,1
322,1
323,1
328,1
332,1
333,1
334,1
343,1
359,1
374,1
378,1
382,1
388,1
397,1
398,1
407,1
441,1
442,1
444,1
446,1
449,1
461,1
481,1
495,1
497,1
500,1
504,1
505,1
510,1
514,1
520,1
525,1
551,1
564,1
572,1
592,1
594,1
596,1
610,1
627,1
634,1
639,1
654,1
659,1
670,1
672,1
674,1
683,1
684,1
689,1
695,1
698,1
718,1
719,1
748,1
750,1
752,1
759,1
761,1
770,1
772,1
774,1
781,1
789,1
797,1
809,1
816,1
825,1
834,1
849,1
850,1
858,1
873,1
11,2
15,2
21,2
27,2
29,2
30,2
32,2
52,2
57,2
65,2
70,2
74,2
90,2
112,2
114,2
122,2
126,2
147,2
149,2
151,2
152,2
164,2
174,2
179,2
187,2
191,2
193,2
194,2
224,2
232,2
239,2
251,2
273,2
274,2
275,2
286,2
302,2
305,2
311,2
327,2
330,2
336,2
338,2
339,2
357,2
364,2
365,2
367,2
369,2
376,2
384,2
386,2
412,2
414,2
415,2
419,2
425,2
434,2
436,2
439,2
443,2
452,2
455,2
506,2
511,2
522,2
526,2
541,2
548,2
550,2
552,2
556,2
557,2
561,2
566,2
576,2
580,2
599,2
621,2
626,2
628,2
653,2
660,2
673,2
679,2
712,2
720,2
745,2
751,2
786,2
791,2
792,2
795,2
799,2
800,2
813,2
818,2
824,2
832,2
836,2
843,2
844,2
855,2
863,2
864,2
870,2
24,3
39,3
54,3
60,3
68,3
75,3
87,3
113,3
116,3
118,3
121,3
140,3
141,3
155,3
160,3
165,3
176,3
177,3
180,3
192,3
197,3
202,3
206,3
211,3
213,3
215,3
219,3
220,3
225,3
228,3
234,3
244,3
254,3
255,3
262,3
267,3
281,3
292,3
295,3
296,3
298,3
325,3
331,3
353,3
356,3
358,3
362,3
366,3
385,3
389,3
396,3
400,3
404,3
424,3
427,3
432,3
433,3
440,3
451,3
470,3
493,3
503,3
508,3
509,3
515,3
519,3
523,3
532,3
533,3
538,3
540,3
542,3
558,3
588,3
602,3
617,3
622,3
629,3
631,3
640,3
644,3
646,3
675,3
688,3
705,3
709,3
711,3
722,3
723,3
724,3
730,3
742,3
773,3
775,3
777,3
788,3
793,3
801,3
803,3
821,3
830,3
831,3
857,3
862,3
872,3
874,3
1,4
2,4
6,4
12,4
13,4
16,4
17,4
22,4
26,4
28,4
33,4
40,4
47,4
48,4
61,4
72,4
84,4
96,4
97,4
99,4
107,4
119,4
123,4
124,4
125,4
144,4
168,4
170,4
181,4
186,4
198,4
201,4
205,4
208,4
216,4
221,4
236,4
243,4
249,4
250,4
279,4
287,4
290,4
301,4
304,4
335,4
342,4
355,4
377,4
392,4
395,4
406,4
416,4
421,4
422,4
428,4
450,4
453,4
458,4
463,4
475,4
476,4
478,4
483,4
488,4
491,4
499,4
502,4
560,4
567,4
570,4
586,4
587,4
618,4
630,4
632,4
633,4
638,4
658,4
664,4
680,4
682,4
685,4
686,4
690,4
691,4
699,4
700,4
701,4
702,4
708,4
729,4
736,4
749,4
753,4
762,4
768,4
802,4
804,4
805,4
811,4
827,4
839,4
846,4
851,4
866,4
7,5
23,5
25,5
36,5
44,5
67,5
80,5
82,5
92,5
93,5
104,5
128,5
129,5
132,5
139,5
154,5
167,5
172,5
183,5
190,5
199,5
203,5
210,5
218,5
222,5
223,5
226,5
231,5
246,5
252,5
257,5
258,5
263,5
264,5
265,5
271,5
291,5
303,5
310,5
321,5
329,5
346,5
352,5
360,5
