"row_id","fold"
2,1
7,1
18,1
44,1
47,1
50,1
60,1
70,1
73,1
79,1
83,1
90,1
93,1
96,1
99,1
101,1
105,1
113,1
119,1
121,1
128,1
136,1
142,1
146,1
155,1
158,1
162,1
171,1
186,1
188,1
190,1
197,1
200,1
201,1
206,1
214,1
215,1
219,1
236,1
237,1
245,1
246,1
250,1
258,1
266,1
267,1
272,1
274,1
278,1
280,1
283,1
297,1
312,1
315,1
326,1
338,1
339,1
343,1
345,1
350,1
353,1
355,1
357,1
362,1
372,1
386,1
392,1
398,1
418,1
420,1
436,1
454,1
458,1
461,1
470,1
480,1
484,1
487,1
488,1
498,1
500,1
509,1
513,1
514,1
517,1
525,1
528,1
536,1
549,1
552,1
559,1
562,1
565,1
1,2
6,2
9,2
16,2
22,2
30,2
31,2
36,2
37,2
57,2
64,2
69,2
71,2
74,2
77,2
89,2
109,2
117,2
118,2
125,2
126,2
132,2
140,2
141,2
147,2
150,2
165,2
169,2
176,2
193,2
194,2
195,2
209,2
218,2
222,2
224,2
225,2
227,2
232,2
241,2
248,2
249,2
253,2
254,2
257,2
264,2
273,2
279,2
286,2
289,2
296,2
299,2
300,2
302,2
308,2
310,2
311,2
314,2
324,2
336,2
349,2
354,2
361,2
366,2
375,2
377,2
379,2
380,2
384,2
409,2
422,2
425,2
442,2
444,2
450,2
453,2
457,2
466,2
481,2
483,2
486,2
501,2
507,2
511,2
516,2
518,2
519,2
531,2
557,2
563,2
570,2
572,2
575,2
3,3
4,3
11,3
15,3
17,3
23,3
24,3
26,3
28,3
33,3
35,3
45,3
52,3
56,3
58,3
61,3
62,3
84,3
87,3
94,3
102,3
106,3
111,3
112,3
138,3
139,3
152,3
156,3
164,3
173,3
174,3
177,3
178,3
182,3
189,3
191,3
198,3
203,3
212,3
217,3
221,3
226,3
228,3
260,3
263,3
265,3
270,3
281,3
287,3
298,3
301,3
313,3
327,3
329,3
331,3
347,3
348,3
351,3
363,3
369,3
371,3
373,3
376,3
378,3
387,3
390,3
397,3
403,3
404,3
407,3
421,3
424,3
431,3
437,3
440,3
451,3
460,3
474,3
479,3
489,3
521,3
523,3
524,3
527,3
529,3
542,3
548,3
554,3
555,3
566,3
569,3
571,3
573,3
8,4
10,4
14,4
19,4
20,4
27,4
51,4
53,4
55,4
66,4
68,4
72,4
78,4
86,4
88,4
95,4
100,4
103,4
115,4
145,4
148,4
157,4
161,4
163,4
170,4
183,4
192,4
202,4
205,4
220,4
229,4
230,4
231,4
235,4
239,4
240,4
256,4
261,4
262,4
269,4
275,4
276,4
277,4
294,4
304,4
306,4
309,4
320,4
321,4
325,4
334,4
341,4
342,4
344,4
358,4
365,4
368,4
370,4
374,4
382,4
383,4
385,4
393,4
394,4
401,4
406,4
410,4
417,4
426,4
428,4
430,4
432,4
443,4
456,4
464,4
465,4
469,4
472,4
475,4
478,4
482,4
485,4
491,4
495,4
497,4
499,4
504,4
535,4
544,4
547,4
553,4
567,4
568,4
12,5
25,5
32,5
38,5
40,5
41,5
42,5
43,5
46,5
54,5
59,5
63,5
67,5
76,5
80,5
91,5
107,5
108,5
110,5
114,5
123,5
124,5
129,5
134,5
143,5
149,5
159,5
179,5
180,5
181,5
184,5
187,5
199,5
204,5
216,5
233,5
247,5
252,5
268,5
285,5
291,5
292,5
293,5
295,5
307,5
317,5
322,5
323,5
328,5
330,5
340,5
352,5
359,5
367,5
388,5
389,5
391,5
396,5
413,5
414,5
415,5
423,5
427,5
429,5
434,5
435,5
438,5
439,5
445,5
455,5
462,5
468,5
477,5
490,5
492,5
496,5
503,5
505,5
526,5
530,5
532,5
537,5
540,5
543,5
545,5
546,5
550,5
551,5
556,5
560,5
564,5
574,5
34,1
81,1
92,1
196,1
255,1
282,1
284,1
318,1
319,1
356,1
395,1
400,1
416,1
419,1
452,1
471,1
473,1
494,1
508,1
512,1
520,1
534,1
558,1
122,2
127,2
160,2
167,2
168,2
185,2
208,2
210,2
211,2
213,2
259,2
290,2
335,2
337,2
360,2
364,2
441,2
446,2
459,2
476,2
493,2
515,2
5,3
21,3
29,3
39,3
49,3
75,3
104,3
151,3
153,3
154,3
175,3
223,3
242,3
251,3
316,3
332,3
381,3
405,3
463,3
502,3
533,3
541,3
65,4
116,4
120,4
133,4
137,4
144,4
172,4
238,4
244,4
271,4
288,4
346,4
399,4
408,4
412,4
447,4
449,4
506,4
510,4
522,4
539,4
561,4
13,5
48,5
82,5
85,5
97,5
98,5
130,5
131,5
135,5
166,5
207,5
234,5
243,5
303,5
305,5
333,5
402,5
411,5
433,5
448,5
467,5
538,5
