"row_id","fold"
5,1
12,1
14,1
15,1
16,1
31,1
34,1
44,1
45,1
47,1
49,1
52,1
65,1
66,1
69,1
70,1
72,1
78,1
80,1
83,1
97,1
100,1
114,1
117,1
126,1
127,1
131,1
135,1
142,1
151,1
158,1
167,1
169,1
3,2
13,2
32,2
38,2
40,2
53,2
56,2
58,2
63,2
64,2
71,2
74,2
77,2
91,2
93,2
94,2
98,2
99,2
104,2
105,2
108,2
111,2
113,2
115,2
123,2
138,2
146,2
147,2
157,2
162,2
163,2
165,2
176,2
1,3
4,3
8,3
17,3
19,3
21,3
24,3
25,3
29,3
48,3
51,3
57,3
59,3
61,3
67,3
75,3
79,3
82,3
85,3
86,3
87,3
106,3
112,3
119,3
121,3
124,3
141,3
144,3
148,3
155,3
156,3
161,3
170,3
7,4
10,4
11,4
22,4
26,4
28,4
35,4
41,4
54,4
62,4
76,4
81,4
84,4
88,4
89,4
101,4
107,4
109,4
110,4
118,4
120,4
125,4
128,4
129,4
134,4
140,4
143,4
152,4
154,4
159,4
164,4
168,4
175,4
2,5
6,5
9,5
18,5
20,5
23,5
27,5
30,5
33,5
36,5
37,5
39,5
43,5
46,5
55,5
60,5
68,5
73,5
90,5
92,5
95,5
96,5
102,5
122,5
130,5
132,5
133,5
139,5
145,5
149,5
153,5
160,5
172,5
137,1
173,1
174,1
50,2
171,2
103,3
166,3
136,4
150,4
42,5
116,5
