@relation 'veteran'
@attribute 'row_id' numeric
@attribute 'fold' numeric
@data
1,1
4,1
6,1
11,1
15,1
16,1
19,1
34,1
36,1
37,1
38,1
45,1
46,1
50,1
53,1
54,1
55,1
58,1
63,1
84,1
89,1
98,1
99,1
101,1
112,1
116,1
117,1
125,1
128,1
131,1
133,1
134,1
2,2
8,2
9,2
13,2
17,2
26,2
32,2
39,2
42,2
48,2
57,2
59,2
60,2
66,2
71,2
74,2
76,2
80,2
88,2
92,2
95,2
102,2
104,2
105,2
107,2
109,2
111,2
114,2
115,2
120,2
127,2
132,2
20,3
24,3
25,3
27,3
29,3
33,3
40,3
41,3
47,3
51,3
56,3
65,3
67,3
68,3
69,3
70,3
85,3
86,3
90,3
96,3
97,3
103,3
106,3
113,3
118,3
119,3
126,3
129,3
130,3
135,3
136,3
137,3
3,4
5,4
7,4
12,4
18,4
23,4
28,4
30,4
31,4
35,4
43,4
44,4
49,4
52,4
61,4
62,4
75,4
77,4
78,4
79,4
81,4
82,4
83,4
87,4
93,4
94,4
100,4
108,4
121,4
122,4
123,4
124,4
14,1
73,1
91,1
21,2
22,2
10,3
64,3
72,4
110,4
