"row_id","fold"
12,1
13,1
20,1
21,1
26,1
27,1
30,1
34,1
46,1
50,1
55,1
56,1
57,1
59,1
60,1
67,1
73,1
76,1
80,1
85,1
95,1
102,1
103,1
104,1
106,1
113,1
119,1
123,1
124,1
130,1
131,1
139,1
152,1
162,1
163,1
164,1
170,1
175,1
179,1
194,1
199,1
200,1
201,1
203,1
205,1
222,1
229,1
234,1
246,1
249,1
250,1
258,1
275,1
279,1
297,1
299,1
302,1
308,1
313,1
314,1
316,1
329,1
332,1
333,1
334,1
341,1
344,1
355,1
357,1
366,1
368,1
371,1
394,1
404,1
414,1
430,1
431,1
441,1
443,1
461,1
468,1
475,1
484,1
488,1
506,1
507,1
509,1
511,1
512,1
532,1
545,1
552,1
553,1
555,1
556,1
592,1
606,1
610,1
611,1
617,1
648,1
649,1
661,1
671,1
682,1
687,1
693,1
694,1
703,1
708,1
717,1
725,1
746,1
747,1
752,1
755,1
767,1
788,1
795,1
800,1
811,1
817,1
820,1
835,1
846,1
871,1
874,1
875,1
890,1
891,1
898,1
931,1
932,1
942,1
985,1
994,1
3,2
37,2
44,2
45,2
48,2
49,2
61,2
74,2
75,2
78,2
81,2
83,2
100,2
101,2
111,2
112,2
146,2
147,2
148,2
149,2
150,2
151,2
168,2
171,2
173,2
174,2
183,2
189,2
211,2
216,2
224,2
231,2
245,2
252,2
259,2
261,2
273,2
285,2
290,2
311,2
315,2
320,2
321,2
322,2
339,2
340,2
347,2
350,2
354,2
359,2
365,2
370,2
372,2
377,2
397,2
402,2
403,2
405,2
407,2
412,2
425,2
428,2
432,2
434,2
439,2
446,2
455,2
459,2
462,2
463,2
472,2
476,2
481,2
495,2
497,2
498,2
500,2
501,2
508,2
515,2
517,2
520,2
547,2
561,2
563,2
569,2
595,2
597,2
601,2
620,2
622,2
623,2
624,2
638,2
639,2
640,2
657,2
665,2
666,2
679,2
684,2
689,2
704,2
706,2
713,2
719,2
733,2
742,2
743,2
744,2
757,2
787,2
790,2
791,2
805,2
808,2
816,2
819,2
824,2
826,2
828,2
833,2
840,2
876,2
879,2
912,2
919,2
920,2
936,2
937,2
947,2
957,2
958,2
970,2
998,2
1,3
5,3
10,3
19,3
24,3
33,3
38,3
39,3
40,3
43,3
47,3
52,3
58,3
64,3
69,3
70,3
77,3
90,3
98,3
99,3
105,3
107,3
110,3
114,3
128,3
132,3
134,3
135,3
136,3
143,3
155,3
182,3
188,3
190,3
210,3
212,3
214,3
218,3
230,3
235,3
238,3
239,3
240,3
243,3
244,3
253,3
256,3
257,3
260,3
266,3
268,3
269,3
271,3
280,3
283,3
284,3
293,3
298,3
305,3
319,3
325,3
327,3
330,3
349,3
364,3
385,3
388,3
389,3
393,3
396,3
406,3
418,3
420,3
421,3
444,3
450,3
451,3
466,3
479,3
486,3
489,3
504,3
513,3
521,3
533,3
536,3
539,3
560,3
567,3
571,3
578,3
586,3
599,3
604,3
608,3
609,3
613,3
633,3
635,3
644,3
647,3
667,3
686,3
692,3
730,3
731,3
735,3
745,3
774,3
782,3
784,3
786,3
793,3
829,3
834,3
850,3
853,3
854,3
863,3
865,3
889,3
895,3
896,3
903,3
905,3
909,3
916,3
930,3
938,3
943,3
949,3
965,3
978,3
980,3
987,3
4,4
6,4
7,4
8,4
9,4
15,4
17,4
22,4
28,4
41,4
62,4
63,4
65,4
72,4
79,4
86,4
88,4
108,4
109,4
121,4
126,4
138,4
144,4
145,4
153,4
154,4
157,4
159,4
167,4
176,4
177,4
191,4
192,4
198,4
202,4
207,4
208,4
215,4
217,4
219,4
220,4
221,4
223,4
225,4
228,4
247,4
267,4
270,4
287,4
303,4
309,4
310,4
317,4
318,4
335,4
338,4
352,4
360,4
361,4
369,4
374,4
378,4
387,4
392,4
399,4
401,4
408,4
424,4
426,4
429,4
436,4
447,4
454,4
465,4
474,4
478,4
487,4
490,4
502,4
518,4
524,4
529,4
531,4
541,4
550,4
551,4
554,4
558,4
559,4
565,4
568,4
572,4
575,4
576,4
579,4
581,4
596,4
598,4
605,4
607,4
626,4
631,4
645,4
652,4
654,4
656,4
659,4
662,4
674,4
676,4
681,4
701,4
710,4
712,4
723,4
729,4
766,4
783,4
797,4
810,4
814,4
827,4
831,4
837,4
839,4
844,4
856,4
868,4
877,4
904,4
910,4
929,4
961,4
982,4
1000,4
2,5
16,5
18,5
23,5
25,5
31,5
32,5
35,5
36,5
42,5
51,5
53,5
68,5
71,5
82,5
84,5
87,5
89,5
91,5
93,5
94,5
115,5
118,5
120,5
122,5
127,5
133,5
140,5
142,5
160,5
161,5
165,5
169,5
172,5
180,5
181,5
184,5
185,5
197,5
204,5
209,5
226,5
232,5
233,5
237,5
241,5
251,5
264,5
276,5
277,5
281,5
286,5
295,5
296,5
300,5
323,5
324,5
343,5
345,5
351,5
362,5
367,5
379,5
380,5
381,5
382,5
383,5
384,5
386,5
398,5
415,5
416,5
417,5
433,5
435,5
442,5
452,5
453,5
458,5
460,5
482,5
491,5
492,5
535,5
540,5
543,5
544,5
562,5
564,5
573,5
574,5
584,5
585,5
591,5
594,5
614,5
629,5
636,5
637,5
642,5
643,5
651,5
658,5
664,5
673,5
685,5
697,5
698,5
702,5
715,5
726,5
753,5
756,5
763,5
775,5
780,5
802,5
806,5
815,5
825,5
836,5
852,5
862,5
869,5
870,5
885,5
888,5
892,5
893,5
894,5
917,5
926,5
946,5
977,5
984,5
54,1
97,1
137,1
158,1
186,1
187,1
196,1
265,1
272,1
274,1
312,1
326,1
328,1
336,1
390,1
411,1
419,1
471,1
480,1
514,1
527,1
528,1
537,1
583,1
612,1
628,1
660,1
677,1
691,1
695,1
699,1
705,1
709,1
718,1
721,1
738,1
748,1
758,1
761,1
769,1
770,1
772,1
778,1
781,1
794,1
804,1
818,1
823,1
838,1
849,1
851,1
858,1
861,1
867,1
881,1
897,1
906,1
913,1
923,1
954,1
962,1
973,1
979,1
988,1
990,1
66,2
96,2
116,2
129,2
141,2
193,2
213,2
236,2
242,2
304,2
306,2
342,2
346,2
348,2
353,2
375,2
422,2
437,2
440,2
473,2
493,2
530,2
546,2
549,2
557,2
570,2
582,2
603,2
621,2
669,2
696,2
707,2
711,2
722,2
750,2
751,2
754,2
759,2
773,2
779,2
789,2
792,2
796,2
798,2
830,2
845,2
857,2
860,2
878,2
882,2
887,2
900,2
902,2
907,2
911,2
915,2
924,2
939,2
945,2
951,2
964,2
975,2
976,2
993,2
995,2
14,3
117,3
156,3
195,3
227,3
255,3
278,3
288,3
292,3
294,3
301,3
307,3
331,3
358,3
391,3
395,3
410,3
457,3
477,3
494,3
496,3
510,3
522,3
526,3
542,3
548,3
580,3
588,3
589,3
593,3
602,3
619,3
625,3
627,3
630,3
670,3
678,3
680,3
688,3
724,3
732,3
740,3
764,3
765,3
803,3
809,3
842,3
855,3
872,3
899,3
922,3
927,3
934,3
941,3
948,3
950,3
953,3
956,3
963,3
966,3
968,3
972,3
986,3
989,3
992,3
29,4
92,4
166,4
206,4
254,4
262,4
291,4
337,4
363,4
376,4
400,4
448,4
449,4
467,4
469,4
499,4
503,4
505,4
519,4
523,4
525,4
534,4
538,4
566,4
577,4
600,4
616,4
618,4
634,4
641,4
663,4
668,4
675,4
683,4
727,4
734,4
736,4
749,4
760,4
768,4
776,4
777,4
785,4
799,4
801,4
821,4
822,4
832,4
843,4
848,4
864,4
880,4
901,4
914,4
918,4
925,4
928,4
935,4
944,4
952,4
960,4
969,4
971,4
996,4
999,4
11,5
125,5
178,5
248,5
263,5
282,5
289,5
356,5
373,5
409,5
413,5
423,5
427,5
438,5
445,5
456,5
464,5
470,5
483,5
485,5
516,5
587,5
590,5
615,5
632,5
646,5
650,5
653,5
655,5
672,5
690,5
700,5
714,5
716,5
720,5
728,5
737,5
739,5
741,5
762,5
771,5
807,5
812,5
813,5
841,5
847,5
859,5
866,5
873,5
883,5
884,5
886,5
908,5
921,5
933,5
940,5
955,5
959,5
967,5
974,5
981,5
983,5
991,5
997,5
