"row_id","fold"
4,1
6,1
29,1
32,1
33,1
40,1
82,1
91,1
100,1
108,1
117,1
123,1
140,1
144,1
173,1
190,1
208,1
221,1
229,1
244,1
248,1
276,1
282,1
294,1
303,1
306,1
307,1
327,1
328,1
330,1
346,1
348,1
386,1
390,1
403,1
406,1
416,1
430,1
434,1
436,1
450,1
454,1
467,1
468,1
471,1
477,1
487,1
516,1
529,1
534,1
557,1
615,1
632,1
638,1
644,1
658,1
684,1
718,1
723,1
724,1
727,1
752,1
763,1
774,1
784,1
823,1
825,1
830,1
847,1
854,1
860,1
869,1
877,1
891,1
893,1
902,1
903,1
908,1
920,1
949,1
958,1
963,1
972,1
993,1
1000,1
1003,1
1009,1
1011,1
1019,1
1025,1
1028,1
1029,1
1039,1
1042,1
1045,1
1060,1
1062,1
1067,1
1068,1
1071,1
1079,1
1092,1
1110,1
1112,1
1134,1
1162,1
1178,1
1197,1
1200,1
1208,1
1213,1
1218,1
1225,1
1230,1
1252,1
1260,1
1311,1
1337,1
1351,1
1353,1
1364,1
1374,1
1396,1
1418,1
1423,1
1436,1
1478,1
1487,1
1516,1
1538,1
1539,1
1578,1
1579,1
1599,1
1602,1
1603,1
1604,1
1614,1
1616,1
1622,1
1641,1
1673,1
1674,1
1692,1
1712,1
1735,1
1737,1
1746,1
1748,1
1788,1
1797,1
1816,1
1824,1
1829,1
1860,1
1882,1
1886,1
1892,1
1900,1
1902,1
1,2
39,2
59,2
79,2
85,2
104,2
105,2
113,2
148,2
160,2
167,2
174,2
193,2
201,2
232,2
234,2
283,2
290,2
296,2
308,2
345,2
351,2
381,2
389,2
391,2
408,2
411,2
432,2
435,2
438,2
442,2
456,2
465,2
475,2
496,2
520,2
545,2
548,2
559,2
564,2
566,2
579,2
590,2
596,2
597,2
598,2
637,2
648,2
683,2
697,2
703,2
706,2
731,2
741,2
747,2
768,2
771,2
781,2
803,2
820,2
822,2
824,2
826,2
836,2
849,2
866,2
887,2
909,2
921,2
929,2
932,2
937,2
940,2
953,2
971,2
975,2
982,2
987,2
991,2
996,2
1002,2
1012,2
1017,2
1054,2
1064,2
1087,2
1094,2
1096,2
1101,2
1115,2
1119,2
1163,2
1173,2
1180,2
1181,2
1189,2
1220,2
1228,2
1238,2
1240,2
1241,2
1242,2
1243,2
1255,2
1265,2
1266,2
1282,2
1314,2
1340,2
1341,2
1343,2
1356,2
1372,2
1393,2
1400,2
1402,2
1415,2
1425,2
1465,2
1481,2
1484,2
1489,2
1491,2
1499,2
1514,2
1525,2
1544,2
1565,2
1585,2
1594,2
1613,2
1627,2
1646,2
1672,2
1679,2
1684,2
1696,2
1710,2
1713,2
1724,2
1727,2
1745,2
1753,2
1755,2
1766,2
1775,2
1778,2
1780,2
1801,2
1806,2
1817,2
1836,2
1840,2
1851,2
1853,2
1864,2
1872,2
1877,2
1883,2
1890,2
3,3
12,3
23,3
36,3
37,3
46,3
53,3
64,3
68,3
75,3
84,3
87,3
88,3
107,3
110,3
114,3
127,3
175,3
177,3
184,3
185,3
212,3
213,3
217,3
222,3
252,3
259,3
271,3
277,3
280,3
299,3
313,3
321,3
340,3
342,3
368,3
372,3
397,3
489,3
493,3
494,3
495,3
512,3
521,3
536,3
543,3
556,3
562,3
587,3
616,3
625,3
659,3
687,3
700,3
757,3
759,3
760,3
783,3
797,3
804,3
806,3
809,3
810,3
841,3
842,3
844,3
848,3
858,3
864,3
872,3
875,3
898,3
922,3
923,3
926,3
933,3
947,3
954,3
955,3
964,3
983,3
984,3
995,3
1001,3
1036,3
1124,3
1125,3
1136,3
1143,3
1145,3
1147,3
1158,3
1161,3
1170,3
1198,3
1201,3
1202,3
1203,3
1207,3
1222,3
1232,3
1239,3
1245,3
1277,3
1292,3
1305,3
1315,3
1326,3
1345,3
1350,3
1357,3
1360,3
1363,3
1384,3
1398,3
1412,3
1422,3
1427,3
1438,3
1439,3
1440,3
1480,3
1483,3
1485,3
1503,3
1517,3
1521,3
1524,3
1553,3
1554,3
1557,3
1574,3
1575,3
1577,3
1586,3
1588,3
1589,3
1624,3
1633,3
1660,3
1664,3
1667,3
1689,3
1715,3
1719,3
1725,3
1726,3
1749,3
1767,3
1772,3
1773,3
1798,3
1804,3
1808,3
1811,3
1835,3
1847,3
1867,3
1871,3
1878,3
22,4
34,4
42,4
51,4
52,4
67,4
73,4
89,4
97,4
98,4
101,4
109,4
116,4
121,4
141,4
151,4
154,4
157,4
161,4
171,4
183,4
189,4
198,4
200,4
206,4
218,4
241,4
253,4
291,4
292,4
297,4
310,4
311,4
338,4
343,4
344,4
366,4
369,4
384,4
396,4
400,4
459,4
462,4
509,4
524,4
537,4
551,4
561,4
582,4
583,4
589,4
595,4
602,4
609,4
623,4
628,4
630,4
636,4
666,4
670,4
678,4
680,4
693,4
696,4
715,4
725,4
735,4
782,4
787,4
788,4
795,4
798,4
807,4
838,4
851,4
886,4
888,4
889,4
896,4
911,4
927,4
935,4
936,4
950,4
968,4
985,4
986,4
994,4
1041,4
1044,4
1080,4
1132,4
1133,4
1137,4
1139,4
1142,4
1146,4
1157,4
1164,4
1193,4
1205,4
1206,4
1211,4
1234,4
1249,4
1253,4
1256,4
1257,4
1279,4
1283,4
1288,4
1297,4
1301,4
1312,4
1316,4
1331,4
1332,4
1338,4
1354,4
1377,4
1380,4
1392,4
1394,4
1417,4
1453,4
1464,4
1469,4
1490,4
1518,4
1526,4
1560,4
1566,4
1570,4
1571,4
1581,4
1597,4
1605,4
1608,4
1619,4
1629,4
1636,4
1643,4
1659,4
1662,4
1663,4
1677,4
1705,4
1707,4
1761,4
1762,4
1776,4
1790,4
1794,4
1799,4
1823,4
1827,4
1832,4
1844,4
1866,4
1874,4
7,5
24,5
90,5
118,5
126,5
128,5
130,5
134,5
136,5
137,5
139,5
164,5
182,5
186,5
187,5
188,5
191,5
207,5
236,5
238,5
260,5
264,5
272,5
273,5
279,5
286,5
289,5
371,5
373,5
387,5
402,5
424,5
437,5
446,5
470,5
472,5
479,5
491,5
492,5
499,5
506,5
523,5
553,5
558,5
574,5
576,5
584,5
585,5
592,5
604,5
617,5
619,5
621,5
639,5
653,5
655,5
656,5
663,5
672,5
686,5
688,5
740,5
754,5
764,5
773,5
775,5
793,5
802,5
814,5
827,5
856,5
861,5
882,5
884,5
894,5
897,5
916,5
945,5
952,5
988,5
989,5
992,5
999,5
1010,5
1015,5
1022,5
1026,5
1058,5
1076,5
1111,5
1113,5
1118,5
1131,5
1141,5
1159,5
1160,5
1168,5
1185,5
1212,5
1214,5
1217,5
1219,5
1302,5
1306,5
1307,5
1319,5
1335,5
1336,5
1367,5
1370,5
1371,5
1378,5
1379,5
1387,5
1406,5
1420,5
1428,5
1431,5
1435,5
1437,5
1458,5
1474,5
1476,5
1495,5
1504,5
1507,5
1548,5
1556,5
1564,5
1567,5
1584,5
1590,5
1595,5
1611,5
1621,5
1634,5
1635,5
1638,5
1642,5
1645,5
1648,5
1657,5
1661,5
1665,5
1722,5
1723,5
1729,5
1730,5
1731,5
1739,5
1760,5
1774,5
1777,5
1782,5
1809,5
1825,5
1852,5
1865,5
1885,5
1903,5
25,1
28,1
30,1
35,1
48,1
58,1
60,1
63,1
65,1
78,1
80,1
93,1
95,1
129,1
138,1
142,1
153,1
163,1
180,1
205,1
226,1
230,1
257,1
265,1
266,1
268,1
284,1
285,1
302,1
304,1
305,1
312,1
323,1
324,1
326,1
333,1
334,1
339,1
347,1
358,1
360,1
370,1
382,1
383,1
388,1
393,1
398,1
399,1
409,1
410,1
421,1
426,1
427,1
431,1
433,1
449,1
458,1
474,1
488,1
498,1
500,1
503,1
513,1
519,1
522,1
525,1
526,1
554,1
563,1
565,1
573,1
580,1
586,1
591,1
594,1
610,1
611,1
612,1
649,1
657,1
667,1
691,1
692,1
695,1
698,1
701,1
709,1
720,1
721,1
728,1
732,1
742,1
748,1
769,1
776,1
790,1
791,1
811,1
812,1
815,1
817,1
818,1
821,1
829,1
832,1
833,1
839,1
852,1
868,1
871,1
874,1
876,1
881,1
895,1
910,1
918,1
930,1
938,1
942,1
948,1
956,1
961,1
969,1
976,1
977,1
981,1
998,1
1004,1
1014,1
1049,1
1065,1
1073,1
1075,1
1077,1
1078,1
1083,1
1091,1
1095,1
1097,1
1104,1
1108,1
1109,1
1120,1
1121,1
1126,1
1130,1
1144,1
1196,1
1199,1
1216,1
1221,1
1223,1
1235,1
1269,1
1271,1
1272,1
1274,1
1278,1
1294,1
1321,1
