"row_id","fold"
14,1
15,1
20,1
24,1
25,1
27,1
33,1
40,1
52,1
53,1
55,1
62,1
69,1
81,1
104,1
126,1
133,1
134,1
141,1
145,1
151,1
153,1
159,1
162,1
169,1
173,1
177,1
180,1
193,1
203,1
209,1
218,1
219,1
232,1
233,1
241,1
247,1
250,1
256,1
274,1
275,1
276,1
280,1
296,1
300,1
309,1
320,1
332,1
337,1
342,1
349,1
355,1
366,1
375,1
392,1
414,1
422,1
426,1
429,1
430,1
449,1
458,1
492,1
497,1
498,1
512,1
514,1
536,1
538,1
544,1
554,1
560,1
590,1
591,1
598,1
612,1
627,1
664,1
671,1
700,1
703,1
707,1
708,1
715,1
744,1
754,1
755,1
762,1
791,1
795,1
796,1
809,1
832,1
835,1
847,1
849,1
917,1
920,1
943,1
988,1
992,1
1011,1
1019,1
1065,1
1067,1
1115,1
1129,1
1133,1
1174,1
1331,1
1534,1
1535,1
1536,1
1554,1
1559,1
1565,1
1570,1
1577,1
1578,1
1579,1
1586,1
1591,1
1605,1
1610,1
1611,1
1618,1
1628,1
1631,1
1633,1
1639,1
1640,1
1646,1
1663,1
1675,1
1687,1
1694,1
1695,1
1698,1
1701,1
1741,1
1744,1
1747,1
1758,1
1768,1
1776,1
1781,1
1823,1
1828,1
1829,1
1838,1
1843,1
1845,1
1866,1
1871,1
1908,1
1924,1
1927,1
1935,1
1950,1
1951,1
1956,1
1959,1
1981,1
1988,1
1990,1
2006,1
2014,1
2017,1
2033,1
2035,1
2058,1
2060,1
2072,1
2087,1
2100,1
2104,1
2110,1
2135,1
2139,1
2162,1
2172,1
2175,1
2177,1
2183,1
2190,1
2192,1
2196,1
2197,1
2203,1
2210,1
2211,1
2214,1
2218,1
7,2
23,2
26,2
46,2
47,2
50,2
57,2
59,2
66,2
78,2
80,2
87,2
89,2
91,2
93,2
96,2
99,2
101,2
106,2
109,2
114,2
115,2
131,2
132,2
139,2
146,2
149,2
163,2
172,2
190,2
206,2
207,2
210,2
215,2
222,2
225,2
239,2
242,2
251,2
262,2
267,2
287,2
289,2
301,2
303,2
304,2
305,2
311,2
312,2
322,2
340,2
353,2
369,2
371,2
407,2
417,2
420,2
425,2
428,2
451,2
467,2
471,2
493,2
499,2
507,2
516,2
522,2
524,2
529,2
557,2
561,2
569,2
570,2
599,2
613,2
619,2
620,2
623,2
654,2
655,2
656,2
680,2
696,2
749,2
785,2
788,2
792,2
821,2
972,2
991,2
1007,2
1016,2
1021,2
1052,2
1055,2
1059,2
1071,2
1088,2
1150,2
1158,2
1159,2
1176,2
1183,2
1194,2
1201,2
1227,2
1249,2
1263,2
1362,2
1428,2
1485,2
1537,2
1553,2
1556,2
1564,2
1576,2
1584,2
1598,2
1606,2
1630,2
1636,2
1653,2
1683,2
1699,2
1720,2
1724,2
1729,2
1734,2
1757,2
1759,2
1780,2
1797,2
1804,2
1812,2
1817,2
1821,2
1827,2
1831,2
1833,2
1836,2
1840,2
1850,2
1852,2
1857,2
1859,2
1861,2
1867,2
1884,2
1902,2
1911,2
1943,2
1949,2
1969,2
1970,2
1971,2
1973,2
1978,2
1991,2
1996,2
2003,2
2013,2
2016,2
2021,2
2024,2
2026,2
2031,2
2036,2
2037,2
2046,2
2057,2
2073,2
2084,2
2085,2
2095,2
2096,2
2112,2
2117,2
2126,2
2129,2
2140,2
2144,2
2148,2
2168,2
2171,2
2174,2
2178,2
2198,2
2199,2
2200,2
2207,2
2213,2
2216,2
2222,2
2,3
6,3
9,3
10,3
29,3
31,3
32,3
34,3
35,3
36,3
38,3
51,3
60,3
64,3
76,3
83,3
88,3
90,3
100,3
103,3
107,3
108,3
116,3
118,3
121,3
128,3
135,3
156,3
170,3
182,3
183,3
185,3
191,3
192,3
197,3
198,3
199,3
200,3
201,3
202,3
226,3
228,3
229,3
243,3
252,3
255,3
259,3
269,3
279,3
295,3
319,3
327,3
330,3
333,3
338,3
357,3
359,3
361,3
372,3
373,3
377,3
393,3
438,3
452,3
459,3
461,3
483,3
491,3
515,3
517,3
520,3
527,3
530,3
540,3
541,3
559,3
563,3
567,3
582,3
585,3
602,3
605,3
648,3
660,3
661,3
673,3
678,3
687,3
689,3
697,3
725,3
734,3
769,3
777,3
800,3
860,3
876,3
911,3
935,3
953,3
955,3
957,3
965,3
981,3
984,3
1002,3
1020,3
1022,3
1042,3
1044,3
1049,3
1057,3
1079,3
1117,3
1124,3
1136,3
1140,3
1142,3
1146,3
1167,3
1168,3
1184,3
1261,3
1264,3
1539,3
1569,3
1588,3
1590,3
1592,3
1604,3
1638,3
1661,3
1662,3
1670,3
1682,3
1686,3
1690,3
1703,3
1714,3
1728,3
1748,3
1754,3
1778,3
1782,3
1799,3
1809,3
1810,3
1835,3
1841,3
1854,3
1865,3
1883,3
1887,3
1888,3
1889,3
1903,3
1910,3
1915,3
1929,3
1936,3
1940,3
1954,3
1961,3
