"row_id","fold"
6,1
11,1
18,1
22,1
30,1
35,1
37,1
38,1
42,1
50,1
63,1
66,1
80,1
82,1
84,1
86,1
93,1
96,1
104,1
120,1
125,1
141,1
143,1
158,1
167,1
173,1
174,1
193,1
198,1
201,1
207,1
209,1
213,1
214,1
215,1
218,1
221,1
222,1
234,1
242,1
258,1
266,1
272,1
273,1
279,1
280,1
281,1
289,1
293,1
294,1
295,1
298,1
305,1
315,1
316,1
318,1
323,1
341,1
344,1
367,1
369,1
370,1
385,1
392,1
405,1
418,1
420,1
421,1
430,1
435,1
453,1
454,1
457,1
467,1
474,1
481,1
482,1
484,1
516,1
534,1
536,1
537,1
546,1
555,1
581,1
597,1
599,1
607,1
612,1
616,1
632,1
634,1
643,1
653,1
660,1
663,1
667,1
682,1
687,1
688,1
691,1
721,1
725,1
736,1
739,1
741,1
743,1
749,1
752,1
753,1
754,1
776,1
777,1
779,1
783,1
791,1
820,1
823,1
824,1
827,1
834,1
848,1
850,1
852,1
854,1
856,1
863,1
867,1
869,1
870,1
872,1
874,1
884,1
892,1
896,1
907,1
915,1
925,1
927,1
949,1
954,1
960,1
966,1
971,1
974,1
980,1
984,1
986,1
987,1
992,1
1001,1
1003,1
1005,1
1016,1
1031,1
1043,1
1050,1
1052,1
1055,1
1058,1
1060,1
1066,1
1067,1
1069,1
1077,1
1081,1
1101,1
1104,1
1107,1
1118,1
1122,1
1123,1
1132,1
1134,1
1137,1
1139,1
1143,1
1154,1
1160,1
1174,1
1183,1
1184,1
1186,1
1193,1
1194,1
1195,1
1210,1
1214,1
1224,1
1225,1
1234,1
1235,1
1259,1
1260,1
1261,1
1266,1
1276,1
1288,1
1294,1
1295,1
1299,1
1302,1
1303,1
1305,1
1310,1
1326,1
1328,1
1329,1
1333,1
1336,1
1342,1
1348,1
1355,1
1357,1
1364,1
1371,1
1380,1
1389,1
1395,1
1404,1
1410,1
1414,1
1434,1
1438,1
1448,1
1450,1
1453,1
1455,1
1469,1
1472,1
1478,1
1492,1
1500,1
1515,1
1544,1
1558,1
1565,1
1571,1
1578,1
1593,1
1597,1
1601,1
1606,1
1615,1
1620,1
1624,1
1625,1
1637,1
1642,1
1644,1
1645,1
1651,1
1656,1
1671,1
1672,1
1673,1
1675,1
1680,1
1684,1
1685,1
1691,1
1697,1
1701,1
1704,1
1707,1
1716,1
1722,1
1725,1
1740,1
1747,1
1755,1
1761,1
1764,1
1776,1
1780,1
1781,1
1785,1
1787,1
1790,1
1791,1
1792,1
1793,1
1809,1
1810,1
1821,1
1828,1
